person,personLabel,dob
http://www.wikidata.org/entity/Q80168,Hilal Mammadov,1959-01-01T00:00:00Z
http://www.wikidata.org/entity/Q83275,Ziya Gökalp,1876-03-23T00:00:00Z
http://www.wikidata.org/entity/Q84085,Bryce Bayer,1929-08-15T00:00:00Z
http://www.wikidata.org/entity/Q85700,Viktor Hamburger,1900-07-09T00:00:00Z
http://www.wikidata.org/entity/Q87462,Peter von Rittinger,1811-01-23T00:00:00Z
http://www.wikidata.org/entity/Q87508,Carl von Bach,1847-03-08T00:00:00Z
http://www.wikidata.org/entity/Q88628,Max Kramer,1903-09-08T00:00:00Z
http://www.wikidata.org/entity/Q89289,Berthold Paul Wiesner,1901-07-24T00:00:00Z
http://www.wikidata.org/entity/Q89516,Friedrich Johann Karl Becke,1855-12-31T00:00:00Z
http://www.wikidata.org/entity/Q91275,Heiner Monheim,1946-05-07T00:00:00Z
http://www.wikidata.org/entity/Q91673,Gaspar Schott,1608-02-05T00:00:00Z
http://www.wikidata.org/entity/Q92638,Robert Tarjan,1948-04-30T00:00:00Z
http://www.wikidata.org/entity/Q93592,Leo Kanner,1894-06-13T00:00:00Z
http://www.wikidata.org/entity/Q94547,Ella Lingens,1908-11-18T00:00:00Z
http://www.wikidata.org/entity/Q95663,Walter Haeussermann,1914-03-02T00:00:00Z
http://www.wikidata.org/entity/Q95671,Jens Blauert,1938-06-20T00:00:00Z
http://www.wikidata.org/entity/Q96667,Wilhelm Ludwig von Eschwege,1777-11-10T00:00:00Z
http://www.wikidata.org/entity/Q97874,Christian von Seebach,1793-10-18T00:00:00Z
http://www.wikidata.org/entity/Q98087,Berta Scharrer,1906-12-01T00:00:00Z
http://www.wikidata.org/entity/Q99627,Oscar Hinsberg,1857-01-01T00:00:00Z
http://www.wikidata.org/entity/Q100786,Herbert Schröder-Stranz,1884-06-09T00:00:00Z
http://www.wikidata.org/entity/Q101728,Michael Rossmann,1930-07-30T00:00:00Z
http://www.wikidata.org/entity/Q101740,Benoit Mandelbrot,1924-11-20T00:00:00Z
http://www.wikidata.org/entity/Q102075,Claus Köpcke,1831-10-28T00:00:00Z
http://www.wikidata.org/entity/Q102289,Buckminster Fuller,1895-07-12T00:00:00Z
http://www.wikidata.org/entity/Q103775,Wilhelm Schäperclaus,1899-07-10T00:00:00Z
http://www.wikidata.org/entity/Q103835,Peter Debye,1884-03-24T00:00:00Z
http://www.wikidata.org/entity/Q104104,Andre Geim,1958-10-21T00:00:00Z
http://www.wikidata.org/entity/Q104592,Bruce Beutler,1957-12-29T00:00:00Z
http://www.wikidata.org/entity/Q104607,Andrew Huxley,1917-11-22T00:00:00Z
http://www.wikidata.org/entity/Q104668,Vitaly Ginzburg,1916-10-04T00:00:00Z
http://www.wikidata.org/entity/Q105488,Carl Dorno,1865-08-03T00:00:00Z
http://www.wikidata.org/entity/Q106399,John Howard Northrop,1891-07-05T00:00:00Z
http://www.wikidata.org/entity/Q106746,Richard Smalley,1943-06-06T00:00:00Z
http://www.wikidata.org/entity/Q107264,Robert Lucas,1937-09-15T00:00:00Z
http://www.wikidata.org/entity/Q107420,Sheldon Lee Glashow,1932-12-05T00:00:00Z
http://www.wikidata.org/entity/Q107422,Herbert A. Hauptman,1917-02-14T00:00:00Z
http://www.wikidata.org/entity/Q108602,Susumu Tonegawa,1939-08-06T00:00:00Z
http://www.wikidata.org/entity/Q108602,Susumu Tonegawa,1939-09-05T00:00:00Z
http://www.wikidata.org/entity/Q108602,Susumu Tonegawa,1939-09-06T00:00:00Z
http://www.wikidata.org/entity/Q108886,Harrison Schmitt,1935-07-03T00:00:00Z
http://www.wikidata.org/entity/Q109388,Klaus Segbers,1954-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110106,Julius Axelrod,1912-05-30T00:00:00Z
http://www.wikidata.org/entity/Q111447,André Guinier,1911-08-01T00:00:00Z
http://www.wikidata.org/entity/Q112617,Helmut Träbert,1920-05-28T00:00:00Z
http://www.wikidata.org/entity/Q113480,Vladimir Bogoraz,1865-04-27T00:00:00Z
http://www.wikidata.org/entity/Q114181,Gerd Kaminski,1942-12-14T00:00:00Z
http://www.wikidata.org/entity/Q115490,Tadeusz Reichstein,1897-07-20T00:00:00Z
http://www.wikidata.org/entity/Q115835,Hans Conrad Escher von der Linth,1767-08-24T00:00:00Z
http://www.wikidata.org/entity/Q118261,Wolfgang Thonke,1938-12-28T00:00:00Z
http://www.wikidata.org/entity/Q119329,Charles Wilkes,1798-04-03T00:00:00Z
http://www.wikidata.org/entity/Q119509,Günter Bechly,1963-10-16T00:00:00Z
http://www.wikidata.org/entity/Q123089,Benjamin Constant,1767-10-25T00:00:00Z
http://www.wikidata.org/entity/Q123371,Hans Albert Einstein,1904-05-14T00:00:00Z
http://www.wikidata.org/entity/Q123863,Hans Jenny,1904-08-16T00:00:00Z
http://www.wikidata.org/entity/Q123973,Alfred Rammelmeyer,1910-01-13T00:00:00Z
http://www.wikidata.org/entity/Q124174,Karl Wien,1906-09-10T00:00:00Z
http://www.wikidata.org/entity/Q124502,Andrea Prader,1919-12-23T00:00:00Z
http://www.wikidata.org/entity/Q125224,Georg Berna,1836-06-30T00:00:00Z
http://www.wikidata.org/entity/Q125797,Udo Steinbach,1943-05-30T00:00:00Z
http://www.wikidata.org/entity/Q126333,Franz-Josef Ulm,1964-03-09T00:00:00Z
http://www.wikidata.org/entity/Q128073,Gabriele Allegra,1907-12-16T00:00:00Z
http://www.wikidata.org/entity/Q135392,Shoqan Walikhanov,1835-11-01T00:00:00Z
http://www.wikidata.org/entity/Q139890,Zack Snyder,1966-03-01T00:00:00Z
http://www.wikidata.org/entity/Q140584,Muhammad Aufi,1171-01-01T00:00:00Z
http://www.wikidata.org/entity/Q150630,Camillo Golgi,1843-07-07T00:00:00Z
http://www.wikidata.org/entity/Q152298,Gherman Titov,1935-09-11T00:00:00Z
http://www.wikidata.org/entity/Q154353,François Arago,1786-02-26T00:00:00Z
http://www.wikidata.org/entity/Q156379,Yury Luzhkov,1936-09-21T00:00:00Z
http://www.wikidata.org/entity/Q157245,Michael Spence,1943-11-07T00:00:00Z
http://www.wikidata.org/entity/Q163415,William Shockley,1910-02-13T00:00:00Z
http://www.wikidata.org/entity/Q163683,Maurice Anthony Biot,1905-05-25T00:00:00Z
http://www.wikidata.org/entity/Q164824,Jean-Baptiste Dumas,1800-07-14T00:00:00Z
http://www.wikidata.org/entity/Q168963,Zdeněk Bažant,1937-12-10T00:00:00Z
http://www.wikidata.org/entity/Q170842,Sergei Korolev,1907-01-12T00:00:00Z
http://www.wikidata.org/entity/Q171247,Ilya Berezin,1818-08-01T00:00:00Z
http://www.wikidata.org/entity/Q175010,John Renshaw Carson,1886-06-28T00:00:00Z
http://www.wikidata.org/entity/Q179825,Abdelkader El Djezairi,1808-09-06T00:00:00Z
http://www.wikidata.org/entity/Q181685,Nicolas Carnot,1796-06-01T00:00:00Z
http://www.wikidata.org/entity/Q182046,Leon Battista Alberti,1404-02-23T00:00:00Z
http://www.wikidata.org/entity/Q182964,Niels Ryberg Finsen,1860-12-15T00:00:00Z
http://www.wikidata.org/entity/Q185007,Rita Levi-Montalcini,1909-04-22T00:00:00Z
http://www.wikidata.org/entity/Q185832,Emmanuel Swedenborg,1688-01-29T00:00:00Z
http://www.wikidata.org/entity/Q188729,Leonid Lipinsky,1921-11-10T00:00:00Z
http://www.wikidata.org/entity/Q190770,Philip W. Anderson,1923-12-13T00:00:00Z
http://www.wikidata.org/entity/Q191020,Gary Becker,1930-12-02T00:00:00Z
http://www.wikidata.org/entity/Q194108,Mihail Roco,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q196287,Mihajlo Pupin,1858-10-04T00:00:00Z
http://www.wikidata.org/entity/Q196287,Mihajlo Pupin,1858-10-09T00:00:00Z
http://www.wikidata.org/entity/Q199640,Adib Jatene,1929-06-04T00:00:00Z
http://www.wikidata.org/entity/Q200136,Linda B. Buck,1947-01-29T00:00:00Z
http://www.wikidata.org/entity/Q201480,Robert Steinberg,1922-05-25T00:00:00Z
http://www.wikidata.org/entity/Q202136,Barry Marshall,1951-09-30T00:00:00Z
http://www.wikidata.org/entity/Q203243,Leonard Susskind,1940-05-20T00:00:00Z
http://www.wikidata.org/entity/Q210100,Abraham Flexner,1866-11-13T00:00:00Z
http://www.wikidata.org/entity/Q210100,Abraham Flexner,1866-11-16T00:00:00Z
http://www.wikidata.org/entity/Q211247,Lavrentii Zyzanii,1550-03-30T00:00:00Z
http://www.wikidata.org/entity/Q214216,Hanoch Albeck,1890-08-07T00:00:00Z
http://www.wikidata.org/entity/Q214475,Ayaan Hirsi Ali,1969-11-13T00:00:00Z
http://www.wikidata.org/entity/Q215390,Paul Kaznelson,1892-04-07T00:00:00Z
http://www.wikidata.org/entity/Q215967,Salomon Bochner,1899-08-20T00:00:00Z
http://www.wikidata.org/entity/Q217745,Carl Curman,1833-03-08T00:00:00Z
http://www.wikidata.org/entity/Q217898,Zmago Šmitek,1949-11-29T00:00:00Z
http://www.wikidata.org/entity/Q240772,Abraham Wald,1902-10-31T00:00:00Z
http://www.wikidata.org/entity/Q252144,Eliezer Shulman,1923-07-11T00:00:00Z
http://www.wikidata.org/entity/Q252487,Philip Levine,1900-08-10T00:00:00Z
http://www.wikidata.org/entity/Q252487,Philip Levine,1900-09-10T00:00:00Z
http://www.wikidata.org/entity/Q253583,Thomas Addis,1881-07-27T00:00:00Z
http://www.wikidata.org/entity/Q254298,Margaret Rhea Seddon,1947-11-08T00:00:00Z
http://www.wikidata.org/entity/Q254785,Robert R. Gilruth,1913-10-08T00:00:00Z
http://www.wikidata.org/entity/Q262351,Uladzimir Piercaŭ,1877-07-27T00:00:00Z
http://www.wikidata.org/entity/Q267683,Thomas Sprat,1635-01-01T00:00:00Z
http://www.wikidata.org/entity/Q268702,Mary Somerville,1780-12-26T00:00:00Z
http://www.wikidata.org/entity/Q268912,Mary Ellen Weber,1962-08-24T00:00:00Z
http://www.wikidata.org/entity/Q272256,Virginia Henderson,1897-11-30T00:00:00Z
http://www.wikidata.org/entity/Q272798,Olympia Fulvia Morata,1526-01-01T00:00:00Z
http://www.wikidata.org/entity/Q274827,Dorothy Reed Mendenhall,1874-09-22T00:00:00Z
http://www.wikidata.org/entity/Q275040,Émile Coué,1857-02-26T00:00:00Z
http://www.wikidata.org/entity/Q276996,Óscar Ichazo,1931-07-24T00:00:00Z
http://www.wikidata.org/entity/Q277559,Viktor Makeyev,1924-10-25T00:00:00Z
http://www.wikidata.org/entity/Q277766,Rogerius of Apulia,1201-01-01T00:00:00Z
http://www.wikidata.org/entity/Q282048,Leonīds Ribickis,1947-08-24T00:00:00Z
http://www.wikidata.org/entity/Q282883,Shahab al-Din Suhrawardi,1155-01-01T00:00:00Z
http://www.wikidata.org/entity/Q283201,Ali Akbar Salehi,1949-03-24T00:00:00Z
http://www.wikidata.org/entity/Q286285,Émile Oustalet,1844-08-24T00:00:00Z
http://www.wikidata.org/entity/Q286348,Khatib al-Islam Sadrnejad,1951-12-09T00:00:00Z
http://www.wikidata.org/entity/Q290008,Étienne Pariset,1770-08-05T00:00:00Z
http://www.wikidata.org/entity/Q295659,H. Robert Horvitz,1947-05-08T00:00:00Z
http://www.wikidata.org/entity/Q298341,Raymond Kurzweil,1948-02-12T00:00:00Z
http://www.wikidata.org/entity/Q298427,Nizam al-Mulk,1018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q298439,Abu al-Wafa Buzjani,0940-06-15T00:00:00Z
http://www.wikidata.org/entity/Q302835,Nasir al-Din al-Tusi,1201-02-25T00:00:00Z
http://www.wikidata.org/entity/Q306914,Abbé Faria,1756-05-30T00:00:00Z
http://www.wikidata.org/entity/Q311187,Francesco Redi,1626-01-01T00:00:00Z
http://www.wikidata.org/entity/Q311187,Francesco Redi,1626-02-18T00:00:00Z
http://www.wikidata.org/entity/Q311187,Francesco Redi,1626-02-19T00:00:00Z
http://www.wikidata.org/entity/Q311358,J. Michael Bishop,1936-02-22T00:00:00Z
http://www.wikidata.org/entity/Q311594,Philippe Pinel,1745-04-20T00:00:00Z
http://www.wikidata.org/entity/Q312755,Eric Walter Elst,1936-11-30T00:00:00Z
http://www.wikidata.org/entity/Q313210,Vladimir Shukhov,1853-08-28T00:00:00Z
http://www.wikidata.org/entity/Q313211,Alberto Santos-Dumont,1873-07-20T00:00:00Z
http://www.wikidata.org/entity/Q315129,Oswald Avery,1877-10-21T00:00:00Z
http://www.wikidata.org/entity/Q315266,Nikolai Pirogov,1810-11-25T00:00:00Z
http://www.wikidata.org/entity/Q315752,John Frederic Daniell,1790-03-12T00:00:00Z
http://www.wikidata.org/entity/Q316310,Alberto Granado,1922-08-08T00:00:00Z
http://www.wikidata.org/entity/Q317953,Lawrence Summers,1954-11-30T00:00:00Z
http://www.wikidata.org/entity/Q318192,Robert Recorde,1510-01-01T00:00:00Z
http://www.wikidata.org/entity/Q318192,Robert Recorde,1512-01-01T00:00:00Z
http://www.wikidata.org/entity/Q322023,Federico Cesi,1585-02-26T00:00:00Z
http://www.wikidata.org/entity/Q322549,Veikko Aleksanteri Heiskanen,1895-07-23T00:00:00Z
http://www.wikidata.org/entity/Q323448,Abraham Abulafia,1240-01-01T00:00:00Z
http://www.wikidata.org/entity/Q329237,Hans-Dieter Sues,1956-01-01T00:00:00Z
http://www.wikidata.org/entity/Q330879,Abraham von Humbert,1689-04-19T00:00:00Z
http://www.wikidata.org/entity/Q330911,Abraham of Worms,1362-01-01T00:00:00Z
http://www.wikidata.org/entity/Q331497,Jack Parsons,1914-10-02T00:00:00Z
http://www.wikidata.org/entity/Q333265,Leon Theremin,1896-08-27T00:00:00Z
http://www.wikidata.org/entity/Q333265,Leon Theremin,1896-08-28T00:00:00Z
http://www.wikidata.org/entity/Q333987,Edwin Howard Armstrong,1890-12-18T00:00:00Z
http://www.wikidata.org/entity/Q334760,Shing-Tung Yau,1949-04-04T00:00:00Z
http://www.wikidata.org/entity/Q335355,Abu Salama 'Abd Allah ibn 'Abd al-Asad al-Makhzumi,0600-01-01T00:00:00Z
http://www.wikidata.org/entity/Q335516,Abu Zayd al-Balkhi,0850-01-01T00:00:00Z
http://www.wikidata.org/entity/Q335760,Robert Winston,1940-07-15T00:00:00Z
http://www.wikidata.org/entity/Q336120,Faizi,1547-10-04T00:00:00Z
http://www.wikidata.org/entity/Q336163,Susan Greenfield,1950-10-01T00:00:00Z
http://www.wikidata.org/entity/Q338083,Mete Sozen,1930-01-01T00:00:00Z
http://www.wikidata.org/entity/Q338083,Mete Sozen,1930-05-22T00:00:00Z
http://www.wikidata.org/entity/Q339427,Sayyid Ali Hamadani,1314-10-30T00:00:00Z
http://www.wikidata.org/entity/Q343516,İhsan Doğramacı,1915-04-03T00:00:00Z
http://www.wikidata.org/entity/Q351028,Adam Summers,1964-01-01T00:00:00Z
http://www.wikidata.org/entity/Q351122,Oliver Gurney,1911-01-28T00:00:00Z
http://www.wikidata.org/entity/Q352808,Edward Stone,1702-11-05T00:00:00Z
http://www.wikidata.org/entity/Q354080,Herbert Krenchel,1922-04-16T00:00:00Z
http://www.wikidata.org/entity/Q359568,Vladimir Obruchev,1863-10-10T00:00:00Z
http://www.wikidata.org/entity/Q360685,Johannes Stadius,1527-05-01T00:00:00Z
http://www.wikidata.org/entity/Q361826,Chauncey H. Griffith,1879-01-01T00:00:00Z
http://www.wikidata.org/entity/Q364270,Gustaf de Laval,1845-05-09T00:00:00Z
http://www.wikidata.org/entity/Q368240,Kirill Horoshenkov,1960-01-01T00:00:00Z
http://www.wikidata.org/entity/Q370789,Sergey Zhuk,1892-04-04T00:00:00Z
http://www.wikidata.org/entity/Q371877,William Jones,1675-01-01T00:00:00Z
http://www.wikidata.org/entity/Q378870,Daniele Barbaro,1513-02-18T00:00:00Z
http://www.wikidata.org/entity/Q380212,Grote Reber,1911-12-22T00:00:00Z
http://www.wikidata.org/entity/Q380756,Otto Julius Zobel,1887-10-20T00:00:00Z
http://www.wikidata.org/entity/Q381039,John Wilkins,1614-02-14T00:00:00Z
http://www.wikidata.org/entity/Q381307,Oscar Zariski,1899-04-24T00:00:00Z
http://www.wikidata.org/entity/Q382140,Stamen Grigorov,1878-10-27T00:00:00Z
http://www.wikidata.org/entity/Q382950,Hiroshi Ishiguro,1963-10-23T00:00:00Z
http://www.wikidata.org/entity/Q389589,Régis Blachère,1900-06-30T00:00:00Z
http://www.wikidata.org/entity/Q395714,Agostino Scilla,1629-08-10T00:00:00Z
http://www.wikidata.org/entity/Q395714,Agostino Scilla,1639-08-10T00:00:00Z
http://www.wikidata.org/entity/Q419489,Akiyoshi Kitaoka,1961-08-19T00:00:00Z
http://www.wikidata.org/entity/Q423210,Banū Mūsā,0900-01-01T00:00:00Z
http://www.wikidata.org/entity/Q423644,Ali Qushji,1403-01-01T00:00:00Z
http://www.wikidata.org/entity/Q429207,James Paget,1814-01-11T00:00:00Z
http://www.wikidata.org/entity/Q433337,Linda M. Godwin,1952-07-02T00:00:00Z
http://www.wikidata.org/entity/Q434805,Augusto Boal,1931-03-16T00:00:00Z
http://www.wikidata.org/entity/Q435001,Xiangzhong Yang,1959-07-31T00:00:00Z
http://www.wikidata.org/entity/Q435188,Dorothea Orem,1914-06-15T00:00:00Z
http://www.wikidata.org/entity/Q436039,Thomas Addison,1793-04-02T00:00:00Z
http://www.wikidata.org/entity/Q436585,Antonio Sánchez de Bustamante y Sirven,1865-04-13T00:00:00Z
http://www.wikidata.org/entity/Q438507,Henry Darcy,1803-06-10T00:00:00Z
http://www.wikidata.org/entity/Q439693,Lionel Logue,1880-02-26T00:00:00Z
http://www.wikidata.org/entity/Q441382,Christine Ladd-Franklin,1847-12-01T00:00:00Z
http://www.wikidata.org/entity/Q444237,Honoré Théodoric d'Albert de Luynes,1802-12-15T00:00:00Z
http://www.wikidata.org/entity/Q446546,François Tavenas,1942-09-12T00:00:00Z
http://www.wikidata.org/entity/Q449487,Florence R. Sabin,1871-11-09T00:00:00Z
http://www.wikidata.org/entity/Q452116,Julia Hall Browman Robinson,1919-12-08T00:00:00Z
http://www.wikidata.org/entity/Q454146,Amanda Simpson,1961-03-26T00:00:00Z
http://www.wikidata.org/entity/Q454945,Charles Willson Peale,1741-04-15T00:00:00Z
http://www.wikidata.org/entity/Q458966,Auguste Ambroise Tardieu,1818-04-10T00:00:00Z
http://www.wikidata.org/entity/Q458991,Jennifer Miller,1961-01-01T00:00:00Z
http://www.wikidata.org/entity/Q459171,Judith Reisman,1935-04-11T00:00:00Z
http://www.wikidata.org/entity/Q459333,Michael Newton,1931-12-09T00:00:00Z
http://www.wikidata.org/entity/Q461624,Kristian Birkeland,1867-12-13T00:00:00Z
http://www.wikidata.org/entity/Q463891,Virginia Apgar,1909-06-07T00:00:00Z
http://www.wikidata.org/entity/Q465759,Jan Czochralski,1885-10-23T00:00:00Z
http://www.wikidata.org/entity/Q469231,Dorothy Hansine Andersen,1901-05-15T00:00:00Z
http://www.wikidata.org/entity/Q469371,Henry Heimlich,1920-02-03T00:00:00Z
http://www.wikidata.org/entity/Q471472,Sal Khan,1976-10-11T00:00:00Z
http://www.wikidata.org/entity/Q471973,Amir Ansari,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q488200,Fethullah Gülen,1941-04-27T00:00:00Z
http://www.wikidata.org/entity/Q502136,Andrei Vostrikov,1902-10-23T00:00:00Z
http://www.wikidata.org/entity/Q505129,Paul Séjourné,1851-12-21T00:00:00Z
http://www.wikidata.org/entity/Q511124,Semyon Lavochkin,1900-01-01T00:00:00Z
http://www.wikidata.org/entity/Q511124,Semyon Lavochkin,1900-09-11T00:00:00Z
http://www.wikidata.org/entity/Q512560,Nikolay Kamov,1902-09-14T00:00:00Z
http://www.wikidata.org/entity/Q512902,William Bates,1860-12-23T00:00:00Z
http://www.wikidata.org/entity/Q514079,Heinrich Rantzau,1526-03-21T00:00:00Z
http://www.wikidata.org/entity/Q516774,Stuart Hameroff,1947-01-01T00:00:00Z
http://www.wikidata.org/entity/Q516774,Stuart Hameroff,1947-07-16T00:00:00Z
http://www.wikidata.org/entity/Q521350,Nicholas Minorsky,1885-09-24T00:00:00Z
http://www.wikidata.org/entity/Q524307,Yuri A. Pobedonoscev,1907-02-20T00:00:00Z
http://www.wikidata.org/entity/Q526022,František Křižík,1847-07-08T00:00:00Z
http://www.wikidata.org/entity/Q528647,S. Yizhar,1916-09-27T00:00:00Z
http://www.wikidata.org/entity/Q529580,Linda Williams,1946-12-18T00:00:00Z
http://www.wikidata.org/entity/Q530425,Sámuel Mikoviny,1700-01-01T00:00:00Z
http://www.wikidata.org/entity/Q533306,Randall Forsberg,1943-07-23T00:00:00Z
http://www.wikidata.org/entity/Q537665,Leopoldo Máximo Falicov,1933-06-24T00:00:00Z
http://www.wikidata.org/entity/Q538771,Hugh H. Young,1870-09-18T00:00:00Z
http://www.wikidata.org/entity/Q539513,Thida Thavornseth,1944-01-25T00:00:00Z
http://www.wikidata.org/entity/Q864482,Biologische Bundesanstalt für Land- und Forstwirtschaft,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q866811,Raisa Semjonovna Demtsjenko,1919-01-01T00:00:00Z
http://www.wikidata.org/entity/Q869201,Q869201,1858-12-17T00:00:00Z
http://www.wikidata.org/entity/Q871380,Ignác Čelko,1814-10-19T00:00:00Z
http://www.wikidata.org/entity/Q874924,Professor Farnsworth,2841-04-09T00:00:00Z
http://www.wikidata.org/entity/Q887720,José Serrato,1868-09-30T00:00:00Z
http://www.wikidata.org/entity/Q891710,Stephen Friend,1953-12-10T00:00:00Z
http://www.wikidata.org/entity/Q893687,Boris Vladimirtsov,1884-07-20T00:00:00Z
http://www.wikidata.org/entity/Q895160,Bountiem Phissamay,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q901070,Richard Kirwan,1733-08-01T00:00:00Z
http://www.wikidata.org/entity/Q903208,Frederick Guthrie,1833-10-15T00:00:00Z
http://www.wikidata.org/entity/Q903680,György Demeter,1929-06-02T00:00:00Z
http://www.wikidata.org/entity/Q907534,Albert L. Lehninger,1917-02-17T00:00:00Z
http://www.wikidata.org/entity/Q918443,Geoffrey A. Landis,1955-05-28T00:00:00Z
http://www.wikidata.org/entity/Q919846,Anatoli Blagonravov,1894-06-01T00:00:00Z
http://www.wikidata.org/entity/Q920841,Robert Dilts,1955-03-21T00:00:00Z
http://www.wikidata.org/entity/Q921450,Edward Lawry Norton,1898-07-28T00:00:00Z
